t,ib,Ts1,Ts2,Ts3,Ts4,Ts5,Ts6,Ts7,Tc1,Tc2,Tc3,Tc4,Tc5,Tc6,Tc7
131.8,9.68130126575723,35.7504202157242,35.7504202157242,35.7504202157242,35.7504202157242,35.7504202157242,35.7504202157242,35.7504202157242,36.1083221210397,36.1086036954726,36.1085856122025,36.1082808602681,36.1084242956426,36.1088008956076,36.1086385354233
131.9,9.68130126575723,35.7507209001991,35.7507209001991,35.7507209001991,35.7507209001991,35.7507209001991,35.7507209001991,35.7507209001991,36.1090206864194,36.1093031195449,36.1092890851398,36.1089813317568,36.1091221879554,36.1095003446267,36.1093371035721
132,9.68130126575723,35.751026169256,35.751026169256,35.751026169256,35.751026169256,35.751026169256,35.751026169256,35.751026169256,36.109727161364,36.110010452875,36.1100004649923,36.1096897118442,36.1098279898244,36.1102077026186,36.1100435812878
132.1,9.68130126575723,35.7513360447027,35.7513360447027,35.7513360447027,35.7513360447027,35.7513360447027,35.7513360447027,35.7513360447027,36.1104415422036,36.110725691793,36.1107197480907,36.1104059968608,36.1105416975795,36.1109229659135,36.1107579649003
132.2,9.68130126575723,35.7516505477265,35.7516505477265,35.7516505477265,35.7516505477265,35.7516505477265,35.7516505477265,35.7516505477265,36.1111638252889,36.1114488326496,36.111446930787,36.1111301831575,36.1112633075718,36.1116461308624,36.1114802507606
132.3,9.68130126575723,35.7519696989103,35.7519696989103,35.7519696989103,35.7519696989103,35.7519696989103,35.7519696989103,35.7519696989103,36.1118940069914,36.1121798718164,36.1121820094531,36.111862267106,36.1119928161724,36.1123771938367,36.1122104352399
132.4,9.68130126575723,35.7522935182482,35.7522935182482,35.7522935182482,35.7522935182482,35.7522935182482,35.7522935182482,35.7522935182482,36.1126320837019,36.1129188056845,36.1129249804811,36.1126022450976,36.1127302197724,36.1131161512277,36.1129485147293
132.5,9.68130126575723,35.7526220251609,35.7526220251609,35.7526220251609,35.7526220251609,35.7526220251609,35.7526220251609,35.7526220251609,36.1133780518311,36.1136656306643,36.1136758402824,36.1133501135429,36.1134755147824,36.113862999446,36.1136944856393
132.6,9.68130126575723,35.7529552385108,35.7529552385108,35.7529552385108,35.7529552385108,35.7529552385108,35.7529552385108,35.7529552385108,36.1141319078083,36.1144203431853,36.114434585287,36.1141058688715,36.1142286976316,36.1146177349211,36.1144483443992
132.7,9.68130126575723,35.7532931766166,35.7532931766166,35.7532931766166,35.7532931766166,35.7532931766166,35.7532931766166,35.7532931766166,36.114893648081,36.1151829396953,36.1152012119438,36.1148695075314,36.1149897647678,36.1153803541009,36.1152100874568
132.8,9.68130126575723,35.7536358572673,35.7536358572673,35.7536358572673,35.7536358572673,35.7536358572673,35.7536358572673,35.7536358572673,36.1156632691152,36.11595341666,36.1159757167191,36.1156410259886,36.1157587126568,36.1161508534512,36.1159797112777
132.9,9.68130126575723,35.7539832977362,35.7539832977362,35.7539832977362,35.7539832977362,35.7539832977362,35.7539832977362,35.7539832977362,36.1164407673938,36.1167317705626,36.116758096097,36.1164204207264,36.1165355377816,36.1169292294554,36.1167572123451
133,9.68130126575723,35.7543355147943,35.7543355147943,35.7543355147943,35.7543355147943,35.7543355147943,35.7543355147943,35.7543355147943,36.1172261394171,36.1175179979034,36.1175483465787,36.1172076882453,36.1173202366424,36.1177154786138,36.1175425871592
133.1,9.68130126575723,35.7546925247233,35.7546925247233,35.7546925247233,35.7546925247233,35.7546925247233,35.7546925247233,35.7546925247233,36.118019381702,36.1183120951994,36.1183464646818,36.1180028250625,36.1181128057563,36.1185095974435,36.1183358322369
133.2,9.68130126575723,35.7550543433285,35.7550543433285,35.7550543433285,35.7550543433285,35.7550543433285,35.7550543433285,35.7550543433285,36.1188204907815,36.1191140589837,36.1191524469404,36.1188058277112,36.1189132416562,36.1193115824778,36.1191369441113
133.3,9.68130126575723,35.7554209859513,35.7554209859513,35.7554209859513,35.7554209859513,35.7554209859513,35.7554209859513,35.7554209859513,36.1196294632047,36.1199238858053,36.1199662899043,36.1196166927407,36.1197215408911,36.1201214302656,36.1199459193313
133.4,9.68130126575723,35.7557924674811,35.7557924674811,35.7557924674811,35.7557924674811,35.7557924674811,35.7557924674811,35.7557924674811,36.1204462955357,36.1207415722287,36.1207879901386,36.1204354167155,36.1205377000254,36.1209391373716,36.1207627544612
133.5,9.68130126575723,35.7561688023674,35.7561688023674,35.7561688023674,35.7561688023674,35.7561688023674,35.7561688023674,35.7561688023674,36.1212709843541,36.1215671148332,36.1216175442237,36.1212619962152,36.1213617156385,36.1217647003753,36.1215874460805
133.6,9.68130126575723,35.756550004631,35.756550004631,35.756550004631,35.756550004631,35.756550004631,35.756550004631,35.756550004631,36.1221035262539,36.122400510213,36.1224549487544,36.1220964278343,36.1221935843244,36.1225981158709,36.1224199907833
133.7,9.68130126575723,35.7569360878753,35.7569360878753,35.7569360878753,35.7569360878753,35.7569360878753,35.7569360878753,35.7569360878753,36.1229439178434,36.1232417549766,36.1233002003401,36.1229387081812,36.1230333026915,36.123439380467,36.1232603851779
133.8,9.68130126575723,35.7573270652972,35.7573270652972,35.7573270652972,35.7573270652972,35.7573270652972,35.7573270652972,35.7573270652972,36.1237921557451,36.1240908457464,36.1241532956041,36.1237888338788,36.1238808673623,36.1242884907861,36.1241086258866
133.9,9.68130126575723,35.7577229496978,35.7577229496978,35.7577229496978,35.7577229496978,35.7577229496978,35.7577229496978,35.7577229496978,36.1246482365949,36.1249477791584,36.125014231183,36.124646801563,36.1247362749727,36.1251454434643,36.1249647095456
134,9.68130126575723,35.7581237534924,35.7581237534924,35.7581237534924,35.7581237534924,35.7581237534924,35.7581237534924,35.7581237534924,36.125512157042,36.125812551862,36.1258830037272,36.1255126078836,36.125599522172,36.1260102351512,36.125828632804
134.1,9.68130126575723,35.7585294887212,35.7585294887212,35.7585294887212,35.7585294887212,35.7585294887212,35.7585294887212,35.7585294887212,36.1263839137488,36.1266851605195,36.1267596098998,36.126386249503,36.1264706056224,36.126882862509,36.1267003923241
134.2,9.68130126575723,35.7589401670585,35.7589401670585,35.7589401670585,35.7589401670585,35.7589401670585,35.7589401670585,35.7589401670585,36.1272635033901,36.1275656018059,36.1276440463763,36.1272677230962,36.1273495219989,36.1277633222129,36.1275799847809
134.3,9.68130126575723,35.7593557998224,35.7593557998224,35.7593557998224,35.7593557998224,35.7593557998224,35.7593557998224,35.7593557998224,36.1281509226531,36.1284538724083,36.1285363098451,36.1281570253508,36.1282362679887,36.1286516109502,36.1284674068614
134.4,9.68130126575723,35.7597763979843,35.7597763979843,35.7597763979843,35.7597763979843,35.7597763979843,35.7597763979843,35.7597763979843,36.1290461682371,36.1293499690262,36.1294363970062,36.1290541529663,36.129130840291,36.1295477254203,36.1293626552649
134.5,9.68130126575723,35.760201972178,35.760201972178,35.760201972178,35.760201972178,35.760201972178,35.760201972178,35.760201972178,36.129949236853,36.1302538883706,36.1303443045715,36.1299591026539,36.1300332356168,36.1304516623345,36.1302657267026
134.6,9.68130126575723,35.7606325327079,35.7606325327079,35.7606325327079,35.7606325327079,35.7606325327079,35.7606325327079,35.7606325327079,36.1308601252234,36.131165627164,36.1312600292643,36.1308718711363,36.1309434506887,36.1313634184152,36.1311766178968
134.7,9.68130126575723,35.7610680895586,35.7610680895586,35.7610680895586,35.7610680895586,35.7610680895586,35.7610680895586,35.7610680895586,36.1317788300818,36.1320851821402,36.1321835678191,36.1317924551475,36.1318614822402,36.1322829903965,36.1320953255812
134.8,9.68130126575723,35.7615086524022,35.7615086524022,35.7615086524022,35.7615086524022,35.7615086524022,35.7615086524022,35.7615086524022,36.1327053481729,36.1330125500438,36.1331149169814,36.1327208514322,36.132787327016,36.1332103750229,36.1330218465004
134.9,9.68130126575723,35.7619542306073,35.7619542306073,35.7619542306073,35.7619542306073,35.7619542306073,35.7619542306073,35.7619542306073,36.1336396762517,36.13394772763,36.1340540735073,36.1336570567459,36.1337209817713,36.1341455690498,36.1339561774095
135,9.68130126575723,35.7624048332466,35.7624048332466,35.7624048332466,35.7624048332466,35.7624048332466,35.7624048332466,35.7624048332466,36.1345818110841,36.1348907116645,36.1350010341632,36.1346010678544,36.1346624432716,36.1350885692431,36.1348983150742
135.1,9.68130126575723,35.7628604691043,35.7628604691043,35.7628604691043,35.7628604691043,35.7628604691043,35.7628604691043,35.7628604691043,36.1355317494455,36.1358414989231,36.1359557957257,36.1355528815337,36.1356117082928,36.1360393723785,36.1358482562702
135.2,9.68130126575723,35.7633211466844,35.7633211466844,35.7633211466844,35.7633211466844,35.7633211466844,35.7633211466844,35.7633211466844,36.1364894881218,36.1368000861915,36.1369183549814,36.1365124945697,36.1365687736204,36.136997975242,36.1368059977832
135.3,9.68130126575723,35.7637868742174,35.7637868742174,35.7637868742174,35.7637868742174,35.7637868742174,35.7637868742174,35.7637868742174,36.1374550239082,36.1377664702652,36.1378887087265,36.137479903758,36.1375336360498,36.1379643746289,36.1377715364085
135.4,9.68130126575723,35.7642576596675,35.7642576596675,35.7642576596675,35.7642576596675,35.7642576596675,35.7642576596675,35.7642576596675,36.1384283536094,36.1387406479488,36.1388668537664,36.1384551059035,36.1385062923858,36.1389385673442,36.1387448689507
135.5,9.68130126575723,35.7647335107398,35.7647335107398,35.7647335107398,35.7647335107398,35.7647335107398,35.7647335107398,35.7647335107398,36.1394094740394,36.1397226160564,36.1398527869162,36.1394380978204,36.1394867394422,36.139920550202,36.1397259922239
135.6,9.68130126575723,35.7652144348872,35.7652144348872,35.7652144348872,35.7652144348872,35.7652144348872,35.7652144348872,35.7652144348872,36.1403983820211,36.1407123714109,36.1408465049994,36.1404288763319,36.140474974042,36.1409103200254,36.140714903051
135.7,9.68130126575723,35.7657004393163,35.7657004393163,35.7657004393163,35.7657004393163,35.7657004393163,35.7657004393163,35.7657004393163,36.1413950743861,36.1417099108443,36.1418480048488,36.14142743827,36.141470993017,36.1419078736462,36.1417115982636
135.8,9.68130126575723,35.7661915309947,35.7661915309947,35.7661915309947,35.7661915309947,35.7661915309947,35.7661915309947,35.7661915309947,36.1423995479749,36.1427152311967,36.1428572833055,36.1424337804751,36.1424747932074,36.1429132079049,36.1427160747021
135.9,9.68130126575723,35.7666877166565,35.7666877166565,35.7666877166565,35.7666877166565,35.7666877166565,35.7666877166565,35.7666877166565,36.1434117996359,36.1437283293168,36.1438743372189,36.1434478997961,36.1434863714619,36.1439263196502,36.1437283292151
136,9.68130126575723,35.767189002809,35.767189002809,35.767189002809,35.767189002809,35.767189002809,35.767189002809,35.767189002809,36.144431826226,36.1447492020616,36.1448991634468,36.1444697930901,36.1445057246372,36.1449472057392,36.1447483586594
136.1,9.68130126575723,35.7676953957384,35.7676953957384,35.7676953957384,35.7676953957384,35.7676953957384,35.7676953957384,35.7676953957384,36.1454596246099,36.1457778462959,36.1459317588548,36.1454994572221,36.1455328495981,36.1459758630367,36.1457761598997
136.2,9.68130126575723,35.7682069015152,35.7682069015152,35.7682069015152,35.7682069015152,35.7682069015152,35.7682069015152,35.7682069015152,36.1464951916603,36.1468142588923,36.1469721203162,36.146536889065,36.1465677432173,36.1470122884155,36.1468117298088
136.3,9.68130126575723,35.7687235260005,35.7687235260005,35.7687235260005,35.7687235260005,35.7687235260005,35.7687235260005,35.7687235260005,36.1475385242572,36.1478584367311,36.1480202447123,36.147582085499,36.1476104023748,36.1480564787559,36.1478550652666
136.4,9.68130126575723,35.7692452748512,35.7692452748512,35.7692452748512,35.7692452748512,35.7692452748512,35.7692452748512,35.7692452748512,36.1485896192884,36.1489103766999,36.1490761289314,36.1486350434122,36.1486608239584,36.1491084309458,36.1489061631608
136.5,9.68130126575723,35.769772153525,35.769772153525,35.769772153525,35.769772153525,35.769772153525,35.769772153525,35.769772153525,36.1496484736486,36.1499700756936,36.1501397698692,36.1496957596995,36.1497190048629,36.1501681418801,36.1499650203864
136.6,9.68130126575723,35.7703041672861,35.7703041672861,35.7703041672861,35.7703041672861,35.7703041672861,35.7703041672861,35.7703041672861,36.1507150842397,36.1510375306142,36.1512111644287,36.1507642312632,36.1507849419902,36.1512356084609,36.1510316338452
136.7,9.68130126575723,35.7708413212102,35.7708413212102,35.7708413212102,35.7708413212102,35.7708413212102,35.7708413212102,35.7708413212102,36.1517894479707,36.1521127383708,36.1522903095194,36.1518404550124,36.1518586322492,36.1523108275972,36.1521060004461
136.8,9.68130126575723,35.7713836201891,35.7713836201891,35.7713836201891,35.7713836201891,35.7713836201891,35.7713836201891,35.7713836201891,36.1528715617573,36.1531956958789,36.153377202058,36.1529244278629,36.1529400725556,36.1533937962049,36.1531881171047
136.9,9.68130126575723,35.7719310689357,35.7719310689357,35.7719310689357,35.7719310689357,35.7719310689357,35.7719310689357,35.7719310689357,36.1539614225215,36.1542864000609,36.1544718389675,36.1540161467373,36.1540292598316,36.1544845112064,36.1542779807433
137,9.68130126575723,35.7724836719889,35.7724836719889,35.7724836719889,35.7724836719889,35.7724836719889,35.7724836719889,35.7724836719889,36.1550590271921,36.1553848478455,36.1555742171776,36.1551156085646,36.1551261910059,36.1555829695305,36.1553755882907
137.1,9.68130126575723,35.7730414337177,35.7730414337177,35.7730414337177,35.7730414337177,35.7730414337177,35.7730414337177,35.7730414337177,36.1561643727043,36.156491036168,36.156684333624,36.1562228102799,36.1562308630136,36.1566891681125,36.1564809366818
137.2,9.68130126575723,35.773604358326,35.773604358326,35.773604358326,35.773604358326,35.773604358326,35.773604358326,35.773604358326,36.157277455999,36.1576049619694,36.1578021852489,36.1573377488247,36.1573432727959,36.1578031038936,36.1575940228578
137.3,9.68130126575723,35.7741724498568,35.7741724498568,35.7741724498568,35.7741724498568,35.7741724498568,35.7741724498568,35.7741724498568,36.1583982740236,36.1587266221971,36.1589277690003,36.1584604211465,36.1584634172999,36.1589247738212,36.1587148437659
137.4,9.68130126575723,35.7747457121965,35.7747457121965,35.7747457121965,35.7747457121965,35.7747457121965,35.7747457121965,35.7747457121965,36.1595268237311,36.1598560138042,36.1600610818323,36.1595908241986,36.1595912934789,36.1600541748487,36.1598433963593
137.5,9.68130126575723,35.7753241490787,35.7753241490787,35.7753241490787,35.7753241490787,35.7753241490787,35.7753241490787,35.7753241490787,36.1606631020804,36.1609931337497,36.1612021207045,36.1607289549402,36.1607268982916,36.161191303935,36.1609796775968
137.6,9.68130126575723,35.7759077640886,35.7759077640886,35.7759077640886,35.7759077640886,35.7759077640886,35.7759077640886,35.7759077640886,36.161807106036,36.1621379789981,36.1623508825823,36.1618748103359,36.1618702287026,36.1623361580448,36.162123684443
137.7,9.68130126575723,35.7764965606666,35.7764965606666,35.7764965606666,35.7764965606666,35.7764965606666,35.7764965606666,35.7764965606666,36.1629588325679,36.1632905465195,36.1635073644365,36.1630283873561,36.1630212816818,36.1634887341483,36.1632754138677
137.8,9.68130126575723,35.7770905421123,35.7770905421123,35.7770905421123,35.7770905421123,35.7770905421123,35.7770905421123,35.7770905421123,36.1641182786515,36.1644508332894,36.1646715632435,36.1641896829762,36.1641800542048,36.164649029221,36.1644348628465
137.9,9.68130126575723,35.7776897115879,35.7776897115879,35.7776897115879,35.7776897115879,35.7776897115879,35.7776897115879,35.7776897115879,36.1652854412674,36.1656188362884,36.1658434759848,36.1653586941773,36.165346543252,36.1658170402437,36.1656020283599
138,9.68130126575723,35.7782940721222,35.7782940721222,35.7782940721222,35.7782940721222,35.7782940721222,35.7782940721222,35.7782940721222,36.1664603174014,36.1667945525024,36.1670230996469,36.1665354179454,36.1665207458094,36.1669927642024,36.1667769073937
138.1,9.68130126575723,35.7789036266136,35.7789036266136,35.7789036266136,35.7789036266136,35.7789036266136,35.7789036266136,35.7789036266136,36.1676429040443,36.1679779789223,36.1682104312215,36.1677198512715,36.1677026588678,36.168176198088,36.1679594969389
138.2,9.68130126575723,35.779518377834,35.779518377834,35.779518377834,35.779518377834,35.779518377834,35.779518377834,35.779518377834,36.1688331981918,36.1691691125438,36.1694054677054,36.1689119911517,36.1688922794228,36.1693673388965,36.169149793991
138.3,9.68130126575723,35.7801383284317,35.7801383284317,35.7801383284317,35.7801383284317,35.7801383284317,35.7801383284317,35.7801383284317,36.1700311968446,36.1703679503678,36.1706082060999,36.1701118345866,36.1700896044752,36.1705661836286,36.1703477955508
138.4,9.68130126575723,35.780763480935,35.780763480935,35.780763480935,35.780763480935,35.780763480935,35.780763480935,35.780763480935,36.1712368970079,36.1715744893993,36.1718186434111,36.171319378582,36.1712946310301,36.1717727292897,36.1715534986234
138.5,9.68130126575723,35.7813938377551,35.7813938377551,35.7813938377551,35.7813938377551,35.7813938377551,35.7813938377551,35.7813938377551,36.1724502956915,36.1727887266485,36.1730367766499,36.1725346201478,36.1725073560975,36.1729869728899,36.1727669002187
138.6,9.68130126575723,35.7820294011892,35.7820294011892,35.7820294011892,35.7820294011892,35.7820294011892,35.7820294011892,35.7820294011892,36.1736713899099,36.1740106591297,36.1742626028314,36.1737575562987,36.1737277766917,36.1742089114437,36.1739879973512
138.7,9.68130126575723,35.7826701734236,35.7826701734236,35.7826701734236,35.7826701734236,35.7826701734236,35.7826701734236,35.7826701734236,36.1749001766819,36.1752402838619,36.1754961189753,36.1749881840538,36.1749558898317,36.1754385419701,36.1752167870397
138.8,9.68130126575723,35.7833161565365,35.7833161565365,35.7833161565365,35.7833161565365,35.7833161565365,35.7833161565365,35.7833161565365,36.1761366530305,36.1764775978682,36.1767373221056,36.1762265004364,36.1761916925404,36.1766758614924,36.1764532663072
138.9,9.68130126575723,35.7839673525008,35.7839673525008,35.7839673525008,35.7839673525008,35.7839673525008,35.7839673525008,35.7839673525008,36.1773808159832,36.1777225981761,36.1779862092506,36.1774725024742,36.1774351818453,36.177920867038,36.1776974321812
139,9.68130126575723,35.7846237631871,35.7846237631871,35.7846237631871,35.7846237631871,35.7846237631871,35.7846237631871,35.7846237631871,36.1786326625714,36.178975281817,36.1792427774426,36.1787261871988,36.1786863547779,36.1791735556388,36.1789492816932
139.1,9.68130126575723,35.7852853903661,35.7852853903661,35.7852853903661,35.7852853903661,35.7852853903661,35.7852853903661,35.7852853903661,36.1798921898306,36.1802356458266,36.180507023718,36.1799875516461,36.1799452083737,36.1804339243303,36.1802088118786
139.2,9.68130126575723,35.7859522357112,35.7859522357112,35.7859522357112,35.7859522357112,35.7859522357112,35.7859522357112,35.7859522357112,36.1811593948005,36.1815036872445,36.1817789451171,36.1812565928558,36.1812117396722,36.1817019701522,36.181476019777
139.3,9.68130126575723,35.7866243008014,35.7866243008014,35.7866243008014,35.7866243008014,35.7866243008014,35.7866243008014,35.7866243008014,36.1824342745242,36.1827794031141,36.1830585386842,36.1825333078715,36.1824859457169,36.182977690148,36.1827509024318
139.4,9.68130126575723,35.7873015871235,35.7873015871235,35.7873015871235,35.7873015871235,35.7873015871235,35.7873015871235,35.7873015871235,36.1837168260491,36.1840627904826,36.1843458014674,36.1838176937407,36.1837678235549,36.1842610813653,36.1840334568901
139.5,9.68130126575723,35.7879840960745,35.7879840960745,35.7879840960745,35.7879840960745,35.7879840960745,35.7879840960745,35.7879840960745,36.1850070464261,36.1853538464012,36.1856407305185,36.1851097475146,36.1850573702372,36.1855521408549,36.185323680203
139.6,9.68130126575723,35.7886718289641,35.7886718289641,35.7886718289641,35.7886718289641,35.7886718289641,35.7886718289641,35.7886718289641,36.1863049327097,36.1866525679244,36.1869433228929,36.1864094662479,36.1863545828184,36.1868508656717,36.186621569425
139.7,9.68130126575723,35.7893647870169,35.7893647870169,35.7893647870169,35.7893647870169,35.7893647870169,35.7893647870169,35.7893647870169,36.187610481958,36.1879589521103,36.1882535756496,36.1877168469991,36.1876594583566,36.188157252874,36.1879271216142
139.8,9.68130126575723,35.7900629713745,35.7900629713745,35.7900629713745,35.7900629713745,35.7900629713745,35.7900629713745,35.7900629713745,36.1889236912328,36.1892729960208,36.1895714858511,36.18903188683,36.1889719939134,36.1894712995236,36.1892403338324
139.9,9.68130126575723,35.7907663830982,35.7907663830982,35.7907663830982,35.7907663830982,35.7907663830982,35.7907663830982,35.7907663830982,36.1902445575991,36.1905946967209,36.1908970505633,36.190354582806,36.190292186554,36.1907930026856,36.1905612031444
140,9.68130126575723,35.7914750231704,35.7914750231704,35.7914750231704,35.7914750231704,35.7914750231704,35.7914750231704,35.7914750231704,36.1915730781253,36.1919240512793,36.1922302668556,36.1916849319958,36.1916200333468,36.1921223594288,36.1918897266189
140.1,0,35.7921888924971,35.7921888924971,35.7921888924971,35.7921888924971,35.7921888924971,35.7921888924971,35.7921888924971,36.1912467604881,36.1912467604881,36.1912467604881,36.1912467604881,36.1912467604881,36.1912467604881,36.1912467604881
140.2,0,35.7928788277318,35.7928788277318,35.7928788277318,35.7928788277318,35.7928788277318,35.7928788277318,35.7928788277318,36.1909212912214,36.1909212912214,36.1909212912214,36.1909212912214,36.1909212912214,36.1909212912214,36.1909212912214
140.3,0,35.7935454542776,35.7935454542776,35.7935454542776,35.7935454542776,35.7935454542776,35.7935454542776,35.7935454542776,36.1905966501126,36.1905966501126,36.1905966501126,36.1905966501126,36.1905966501126,36.1905966501126,36.1905966501126
140.4,0,35.7941893812302,35.7941893812302,35.7941893812302,35.7941893812302,35.7941893812302,35.7941893812302,35.7941893812302,36.1902728174759,36.1902728174759,36.1902728174759,36.1902728174759,36.1902728174759,36.1902728174759,36.1902728174759
140.5,0,35.7948112018026,35.7948112018026,35.7948112018026,35.7948112018026,35.7948112018026,35.7948112018026,35.7948112018026,36.1899497741383,36.1899497741383,36.1899497741383,36.1899497741383,36.1899497741383,36.1899497741383,36.1899497741383
140.6,0,35.79541149374,35.79541149374,35.79541149374,35.79541149374,35.79541149374,35.79541149374,35.79541149374,36.1896275014261,36.1896275014261,36.1896275014261,36.1896275014261,36.1896275014261,36.1896275014261,36.1896275014261
140.7,0,35.7959908197221,35.7959908197221,35.7959908197221,35.7959908197221,35.7959908197221,35.7959908197221,35.7959908197221,36.1893059811524,36.1893059811524,36.1893059811524,36.1893059811524,36.1893059811524,36.1893059811524,36.1893059811524
140.8,0,35.7965497277569,35.7965497277569,35.7965497277569,35.7965497277569,35.7965497277569,35.7965497277569,35.7965497277569,36.1889851956035,36.1889851956035,36.1889851956035,36.1889851956035,36.1889851956035,36.1889851956035,36.1889851956035
140.9,0,35.7970887515627,35.7970887515627,35.7970887515627,35.7970887515627,35.7970887515627,35.7970887515627,35.7970887515627,36.1886651275276,36.1886651275276,36.1886651275276,36.1886651275276,36.1886651275276,36.1886651275276,36.1886651275276
141,0,35.7976084109408,35.7976084109408,35.7976084109408,35.7976084109408,35.7976084109408,35.7976084109408,35.7976084109408,36.1883457601221,36.1883457601221,36.1883457601221,36.1883457601221,36.1883457601221,36.1883457601221,36.1883457601221
141.1,0,35.7981092121387,35.7981092121387,35.7981092121387,35.7981092121387,35.7981092121387,35.7981092121387,35.7981092121387,36.1880270770219,36.1880270770219,36.1880270770219,36.1880270770219,36.1880270770219,36.1880270770219,36.1880270770219
141.2,0,35.7985916482028,35.7985916482028,35.7985916482028,35.7985916482028,35.7985916482028,35.7985916482028,35.7985916482028,36.1877090622882,36.1877090622882,36.1877090622882,36.1877090622882,36.1877090622882,36.1877090622882,36.1877090622882
141.3,0,35.7990561993234,35.7990561993234,35.7990561993234,35.7990561993234,35.7990561993234,35.7990561993234,35.7990561993234,36.1873917003976,36.1873917003976,36.1873917003976,36.1873917003976,36.1873917003976,36.1873917003976,36.1873917003976
141.4,0,35.7995033331695,35.7995033331695,35.7995033331695,35.7995033331695,35.7995033331695,35.7995033331695,35.7995033331695,36.1870749762307,36.1870749762307,36.1870749762307,36.1870749762307,36.1870749762307,36.1870749762307,36.1870749762307
141.5,0,35.7999335052154,35.7999335052154,35.7999335052154,35.7999335052154,35.7999335052154,35.7999335052154,35.7999335052154,36.1867588750619,36.1867588750619,36.1867588750619,36.1867588750619,36.1867588750619,36.1867588750619,36.1867588750619
141.6,0,35.8003471590586,35.8003471590586,35.8003471590586,35.8003471590586,35.8003471590586,35.8003471590586,35.8003471590586,36.1864433825492,36.1864433825492,36.1864433825492,36.1864433825492,36.1864433825492,36.1864433825492,36.1864433825492
141.7,0,35.8007447267296,35.8007447267296,35.8007447267296,35.8007447267296,35.8007447267296,35.8007447267296,35.8007447267296,36.186128484724,36.186128484724,36.186128484724,36.186128484724,36.186128484724,36.186128484724,36.186128484724
141.8,0,35.8011266289934,35.8011266289934,35.8011266289934,35.8011266289934,35.8011266289934,35.8011266289934,35.8011266289934,36.1858141679814,36.1858141679814,36.1858141679814,36.1858141679814,36.1858141679814,36.1858141679814,36.1858141679814
141.9,0,35.8014932756432,35.8014932756432,35.8014932756432,35.8014932756432,35.8014932756432,35.8014932756432,35.8014932756432,36.1855004190711,36.1855004190711,36.1855004190711,36.1855004190711,36.1855004190711,36.1855004190711,36.1855004190711
142,0,35.8018450657867,35.8018450657867,35.8018450657867,35.8018450657867,35.8018450657867,35.8018450657867,35.8018450657867,36.1851872250874,36.1851872250874,36.1851872250874,36.1851872250874,36.1851872250874,36.1851872250874,36.1851872250874
142.1,0,35.8021823881247,35.8021823881247,35.8021823881247,35.8021823881247,35.8021823881247,35.8021823881247,35.8021823881247,36.1848745734608,36.1848745734608,36.1848745734608,36.1848745734608,36.1848745734608,36.1848745734608,36.1848745734608
142.2,0,35.8025056212221,35.8025056212221,35.8025056212221,35.8025056212221,35.8025056212221,35.8025056212221,35.8025056212221,36.1845624519493,36.1845624519493,36.1845624519493,36.1845624519493,36.1845624519493,36.1845624519493,36.1845624519493
142.3,0,35.8028151337726,35.8028151337726,35.8028151337726,35.8028151337726,35.8028151337726,35.8028151337726,35.8028151337726,36.1842508486292,36.1842508486292,36.1842508486292,36.1842508486292,36.1842508486292,36.1842508486292,36.1842508486292
142.4,0,35.803111284856,35.803111284856,35.803111284856,35.803111284856,35.803111284856,35.803111284856,35.803111284856,36.1839397518876,36.1839397518876,36.1839397518876,36.1839397518876,36.1839397518876,36.1839397518876,36.1839397518876
142.5,0,35.8033944241887,35.8033944241887,35.8033944241887,35.8033944241887,35.8033944241887,35.8033944241887,35.8033944241887,36.1836291504138,36.1836291504138,36.1836291504138,36.1836291504138,36.1836291504138,36.1836291504138,36.1836291504138
142.6,0,35.8036648923681,35.8036648923681,35.8036648923681,35.8036648923681,35.8036648923681,35.8036648923681,35.8036648923681,36.1833190331916,36.1833190331916,36.1833190331916,36.1833190331916,36.1833190331916,36.1833190331916,36.1833190331916
142.7,0,35.8039230211101,35.8039230211101,35.8039230211101,35.8039230211101,35.8039230211101,35.8039230211101,35.8039230211101,36.1830093894913,36.1830093894913,36.1830093894913,36.1830093894913,36.1830093894913,36.1830093894913,36.1830093894913
142.8,0,35.8041691334809,35.8041691334809,35.8041691334809,35.8041691334809,35.8041691334809,35.8041691334809,35.8041691334809,36.182700208863,36.182700208863,36.182700208863,36.182700208863,36.182700208863,36.182700208863,36.182700208863
142.9,0,35.8044035441225,35.8044035441225,35.8044035441225,35.8044035441225,35.8044035441225,35.8044035441225,35.8044035441225,36.1823914811284,36.1823914811284,36.1823914811284,36.1823914811284,36.1823914811284,36.1823914811284,36.1823914811284
143,0,35.8046265594723,35.8046265594723,35.8046265594723,35.8046265594723,35.8046265594723,35.8046265594723,35.8046265594723,36.1820831963743,36.1820831963743,36.1820831963743,36.1820831963743,36.1820831963743,36.1820831963743,36.1820831963743
143.1,0,35.8048384779771,35.8048384779771,35.8048384779771,35.8048384779771,35.8048384779771,35.8048384779771,35.8048384779771,36.1817753449455,36.1817753449455,36.1817753449455,36.1817753449455,36.1817753449455,36.1817753449455,36.1817753449455
143.2,0,35.8050395903014,35.8050395903014,35.8050395903014,35.8050395903014,35.8050395903014,35.8050395903014,35.8050395903014,36.181467917438,36.181467917438,36.181467917438,36.181467917438,36.181467917438,36.181467917438,36.181467917438
